track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_year
0.88,1,1,0.752,0.488,0.55,0.83,1,0.0705,0.297,0.0,0.0936,0.533,0.57,2018
0.83,1,1,0.697,0.683,0.09,0.92,0,0.117,0.0372,0.0,0.137,0.603,0.4,2018
0.39,1,1,0.706,0.783,0.0,0.9,0,0.1,0.315,0.0,0.373,0.739,0.63,2014
0.86,1,1,0.771,0.671,0.18,0.86,1,0.0553,0.00929,0.0,0.0637,0.714,0.36,2019
0.71,1,1,0.642,0.772,0.91,0.84,1,0.0848,0.0476,0.0,0.0646,0.589,0.64,2018
0.73,1,1,0.573,0.739,0.0,0.86,1,0.129,0.0285,0.0,0.111,0.451,0.41,2015
0.76,1,1,0.754,0.854,0.45,0.9,0,0.0608,0.177,0.0,0.0808,0.8,0.31,2018
0.71,1,1,0.873,0.495,0.55,0.86,1,0.0518,0.199,0.0,0.0805,0.546,0.44,2019
0.74,1,1,0.684,0.619,0.91,0.83,1,0.0386,0.0716,0.0,0.122,0.284,0.52,2017
0.88,1,1,0.657,0.768,0.73,0.88,1,0.0507,0.108,0.0,0.144,0.759,0.31,2019
0.64,1,1,0.559,0.849,0.27,0.88,1,0.0454,0.0854,0.0,0.328,0.759,0.36,2014
0.16,1,1,0.653,0.737,0.09,0.86,1,0.0388,0.0181,0.0,0.136,0.763,0.41,2013
0.83,1,1,0.752,0.505,0.82,0.82,1,0.253,0.535,0.0,0.104,0.419,0.38,2017
0.31,1,1,0.685,0.846,0.45,0.86,1,0.0517,0.0972,0.0,0.158,0.822,0.52,2010
0.49,1,1,0.509,0.495,1.0,0.85,1,0.0515,0.491,0.0,0.0773,0.684,0.47,2010
0.81,1,1,0.71,0.789,0.36,0.89,1,0.0722,0.0161,0.0,0.451,0.717,0.6,2018
0.5,1,1,0.603,0.828,0.82,0.86,1,0.0505,0.0616,0.0,0.138,0.551,0.32,2015
0.74,1,1,0.699,0.529,0.18,0.82,1,0.0487,0.0317,0.0,0.285,0.121,0.5,2014
0.72,1,1,0.63,0.934,0.36,0.92,1,0.0589,0.0186,0.0,0.324,0.905,0.38,2012
0.15,1,1,0.711,0.7,0.09,0.88,0,0.046,0.00498,0.0,0.215,0.801,0.53,2012
0.79,1,1,0.768,0.864,1.0,0.85,1,0.0324,0.101,0.0,0.162,0.891,0.46,1996
0.7,1,1,0.658,0.837,0.18,0.93,1,0.0543,0.0629,0.0,0.0969,0.936,0.53,2012
0.74,1,1,0.649,0.815,0.27,0.9,0,0.0415,0.00125,0.0,0.671,0.765,0.53,2012
0.14,1,1,0.571,0.932,0.55,0.9,0,0.0576,0.00448,0.01,0.117,0.864,0.63,2011
0.64,1,1,0.712,0.835,0.64,0.88,1,0.0487,0.00623,0.0,0.843,0.741,0.64,2016
0.69,1,1,0.758,0.554,0.64,0.88,1,0.0341,0.0116,0.0,0.0418,0.783,0.53,2011
0.76,1,1,0.728,0.86,0.45,0.87,0,0.137,0.0401,0.0,0.111,0.535,0.27,2010
0.51,1,1,0.439,0.819,0.55,0.89,1,0.0751,0.0134,0.0,0.2,0.567,0.75,2018
0.01,1,1,0.882,0.53,0.45,0.85,0,0.0379,0.0187,0.0,0.097,0.256,0.41,2015
0.67,1,1,0.558,0.916,0.09,0.91,0,0.0839,0.0278,0.0,0.0296,0.85,0.6,2014
0.59,1,1,0.576,0.86,0.73,0.89,1,0.0394,0.000875,0.0,0.316,0.594,0.37,2013
0.56,1,1,0.738,0.934,0.55,0.9,0,0.12,0.00176,0.0,0.0473,0.547,0.44,2012
0.33,1,1,0.414,0.806,0.64,0.92,1,0.0665,0.00792,0.0,0.0488,0.77,0.4,2014
0.58,1,1,0.577,0.906,0.73,0.9,1,0.0583,0.0304,0.0,0.189,0.692,0.64,2009
0.52,1,1,0.545,0.686,0.91,0.89,1,0.0665,0.00265,0.0,0.477,0.486,0.53,2010
0.55,1,1,0.699,0.827,0.0,0.9,1,0.0372,0.222,0.0,0.35,0.819,0.46,2015
0.51,1,1,0.638,0.884,0.55,0.89,0,0.049,0.00918,0.0,0.139,0.541,0.54,2012
0.55,1,1,0.766,0.576,0.55,0.86,1,0.0426,0.00404,0.0,0.0794,0.744,0.51,2016
0.41,1,1,0.588,0.845,0.09,0.89,0,0.0534,0.026,0.0,0.307,0.49,0.38,2013
0.47,1,1,0.61,0.789,0.09,0.86,0,0.0378,0.00221,0.0,0.122,0.57,0.38,2015
0.51,1,1,0.473,0.933,0.27,0.89,1,0.0809,0.0344,0.0,0.265,0.255,0.51,2014
0.66,1,1,0.518,0.861,1.0,0.89,1,0.0673,0.0277,0.0,0.249,0.457,0.59,2011
0.58,1,1,0.676,0.861,0.09,0.9,1,0.0501,0.0512,0.0,0.0613,0.681,0.52,2006
0.7,1,1,0.64,0.852,0.09,0.81,0,0.0345,0.0243,0.0,0.0497,0.793,0.51,2013
0.62,1,1,0.766,0.739,0.55,0.91,0,0.0835,0.105,0.0,0.084,0.751,0.46,2017
0.56,1,1,0.771,0.635,0.55,0.88,1,0.0475,0.0116,0.0,0.538,0.742,0.52,2017
0.48,1,1,0.602,0.843,0.36,0.85,0,0.0395,0.00251,0.0,0.299,0.25,0.48,2019
0.53,1,1,0.866,0.813,1.0,0.89,0,0.0554,0.38,0.0,0.0779,0.969,0.51,2017
0.67,1,1,0.717,0.455,0.45,0.8,1,0.0276,0.0846,0.0,0.11,0.389,0.53,2015
0.74,1,1,0.666,0.728,0.64,0.85,1,0.0419,0.00175,0.0,0.0429,0.51,0.51,2018
0.52,1,1,0.547,0.948,0.73,0.91,1,0.0693,0.0302,0.0,0.335,0.892,0.71,2019
0.6,1,1,0.581,0.922,0.09,0.9,0,0.0666,0.024,0.0,0.202,0.596,0.49,2016
0.68,1,1,0.632,0.638,0.64,0.83,1,0.0505,0.137,0.0,0.125,0.574,0.51,2015
0.86,1,1,0.591,0.585,0.18,0.84,1,0.0277,0.143,0.0,0.109,0.324,0.46,2020
0.02,1,1,0.713,0.649,0.82,0.76,0,0.0586,0.113,0.05,0.175,0.32,0.42,2017
0.84,1,1,0.897,0.662,0.09,0.83,0,0.292,0.0852,0.0,0.534,0.389,0.47,2018
0.31,1,1,0.68,0.559,0.0,0.86,1,0.129,0.172,0.0,0.318,0.137,0.84,2019
0.03,1,1,0.571,0.833,0.27,0.84,1,0.362,0.196,0.0,0.256,0.694,0.32,2017
0.01,1,1,0.445,0.576,0.64,0.76,0,0.349,0.528,0.0,0.561,0.239,0.6,2017
0.83,1,1,0.861,0.603,0.73,0.85,0,0.176,0.0521,0.0,0.0924,0.504,0.41,2018
0.01,1,1,0.66,0.461,0.91,0.82,1,0.0373,0.385,0.01,0.0883,0.14,0.52,2016
0.04,1,1,0.679,0.753,0.55,0.84,0,0.0988,0.0377,0.0,0.0785,0.61,0.33,2016
0.05,1,1,0.725,0.542,0.45,0.82,0,0.0424,0.0646,0.0,0.136,0.585,0.6,2016
0.85,1,1,0.581,0.662,0.82,0.87,1,0.303,0.0153,0.0,0.111,0.434,0.39,2018
0.03,1,1,0.652,0.887,0.18,0.89,1,0.223,0.0314,0.0,0.105,0.456,0.72,2018
0.87,1,1,0.68,0.578,0.91,0.85,1,0.04,0.331,0.0,0.135,0.341,0.61,2018
0.78,1,1,0.906,0.382,0.91,0.71,0,0.269,0.18,0.0,0.113,0.391,0.43,2018
0.01,1,1,0.54,0.877,0.09,0.89,0,0.18,0.271,0.0,0.161,0.45,0.43,2017
0.81,1,1,0.837,0.636,0.09,0.82,1,0.086,0.0395,0.0,0.342,0.274,0.61,2018
0.05,1,1,0.637,0.715,0.64,0.81,0,0.322,0.637,0.0,0.104,0.319,0.79,2017
0.01,1,1,0.519,0.954,0.18,0.88,1,0.402,0.0571,0.0,0.428,0.18,0.5,2017
0.79,1,1,0.747,0.57,0.09,0.84,1,0.081,0.0642,0.0,0.0832,0.65,0.56,2019
0.83,1,1,0.842,0.801,0.73,0.89,0,0.228,0.157,0.0,0.0642,0.617,0.4,2018
0.81,1,1,0.791,0.587,0.27,0.87,0,0.0413,0.407,0.0,0.148,0.536,0.4,2018
0.87,1,1,0.834,0.73,0.73,0.9,1,0.222,0.00513,0.0,0.124,0.446,0.65,2018
0.05,1,1,0.809,0.436,0.0,0.84,0,0.233,0.0336,0.0,0.0985,0.259,0.58,2017
0.85,1,1,0.889,0.496,0.36,0.84,0,0.0905,0.259,0.0,0.252,0.544,0.36,2018
0.79,1,1,0.767,0.709,0.09,0.88,1,0.336,0.323,0.0,0.0676,0.72,0.72,2018
0.59,1,1,0.504,0.889,0.18,0.88,1,0.0737,0.0489,0.0,0.19,0.367,0.69,2015
0.68,1,1,0.435,0.837,0.27,0.81,1,0.449,0.00676,0.0,0.117,0.778,0.52,2010
0.76,1,1,0.459,0.891,0.91,0.87,0,0.0623,0.00511,0.0,0.106,0.588,0.65,2007
0.66,1,1,0.504,0.821,0.73,0.91,1,0.0598,0.275,0.0,0.0418,0.458,0.65,2018
0.6,1,1,0.552,0.915,0.36,0.9,1,0.0559,0.0013,0.0,0.206,0.606,0.38,2013
0.78,1,1,0.485,0.619,0.45,0.83,0,0.0289,0.0941,0.0,0.109,0.416,0.58,2008
0.62,1,1,0.562,0.964,0.36,0.91,0,0.072,0.000539,0.0,0.579,0.41,0.58,2013
0.73,1,1,0.706,0.89,0.09,0.88,0,0.0688,0.0588,0.0,0.306,0.684,0.53,2012
0.76,1,1,0.742,0.713,0.09,0.86,0,0.0303,0.0205,0.0,0.059,0.879,0.5,2015
0.11,1,1,0.601,0.809,0.0,0.87,1,0.0441,0.00763,0.08,0.145,0.249,0.7,2017
0.09,1,1,0.784,0.78,0.91,0.89,0,0.102,0.0492,0.0,0.118,0.722,0.52,2017
0.67,1,1,0.552,0.89,0.73,0.9,1,0.0342,0.000143,0.0,0.888,0.716,0.61,2017
0.74,1,1,0.496,0.682,0.73,0.89,1,0.0294,0.00552,0.0,0.0589,0.474,0.7,2017
0.77,1,1,0.55,0.917,0.0,0.91,1,0.0638,0.00428,0.0,0.197,0.601,0.53,2008
0.79,1,1,0.442,0.943,0.27,0.91,1,0.0602,0.00293,0.0,0.091,0.781,0.36,1994
0.79,1,1,0.918,0.609,0.91,0.86,0,0.0791,0.0928,0.0,0.139,0.304,0.53,2008
0.71,1,1,0.754,0.804,0.36,0.91,1,0.0853,0.00332,0.0,0.0329,0.818,0.5,2010
0.59,1,1,0.55,0.938,1.0,0.9,0,0.0522,0.00171,0.0,0.555,0.433,0.56,2008
0.69,1,1,0.622,0.961,0.36,0.92,0,0.0669,0.102,0.0,0.264,0.687,0.63,2015
0.5,1,1,0.491,0.867,0.55,0.93,0,0.103,0.167,0.0,0.458,0.602,0.7,2018
0.85,1,1,0.605,0.822,0.0,0.87,1,0.0438,0.00671,0.13,0.147,0.288,0.7,2017
0.78,1,1,0.38,0.988,0.09,0.93,1,0.0639,2.64e-05,0.0,0.368,0.769,0.78,2004
0.79,1,1,0.394,0.858,0.36,0.92,0,0.0729,0.00359,0.0,0.102,0.56,0.74,2015
0.73,1,1,0.615,0.868,0.18,0.9,1,0.07,0.00131,0.0,0.671,0.475,0.45,2015
0.84,1,1,0.596,0.854,0.64,0.87,0,0.463,0.0169,0.0,0.124,0.152,0.5,2018
0.6,1,1,0.407,0.955,0.18,0.89,1,0.164,0.0251,0.0,0.347,0.508,0.74,1990
0.75,1,1,0.268,0.742,0.45,0.87,1,0.0355,0.0518,0.0,0.626,0.416,0.67,2009
0.69,1,1,0.788,0.798,0.73,0.88,0,0.0997,0.189,0.0,0.3,0.836,0.6,2005
0.78,1,1,0.663,0.861,0.64,0.9,0,0.109,0.0338,0.0,0.082,0.654,0.5,2010
0.5,1,1,0.558,0.647,0.55,0.85,1,0.0638,0.603,0.0,0.0739,0.266,0.52,2016
0.73,1,1,0.746,0.79,1.0,0.88,0,0.0257,0.0485,0.03,0.0534,0.891,0.45,1996
0.66,1,1,0.668,0.857,0.64,0.91,0,0.0535,0.0191,0.0,0.0385,0.748,0.55,2011
0.81,1,1,0.645,0.713,0.55,0.86,1,0.0393,0.00835,0.0,0.113,0.566,0.31,2015
0.73,1,1,0.448,0.784,0.82,0.9,1,0.0627,0.106,0.0,0.668,0.236,0.57,2012
0.68,1,1,0.558,0.924,0.82,0.88,0,0.064,0.0271,0.0,0.537,0.567,0.63,2013
0.64,1,1,0.487,0.937,0.18,0.91,1,0.11,0.071,0.0,0.236,0.445,0.69,2015
0.68,1,1,0.642,0.873,0.18,0.85,1,0.0551,0.00394,0.0,0.175,0.662,0.34,2013
0.81,1,1,0.672,0.655,0.91,0.87,0,0.0311,0.0362,0.0,0.117,0.556,0.56,2017
0.69,1,1,0.509,0.987,0.91,0.91,0,0.0886,8.05e-05,0.0,0.119,0.647,0.58,2004
0.67,1,1,0.75,0.727,0.45,0.89,0,0.142,0.0189,0.0,0.266,0.359,0.54,2011
0.51,1,1,0.57,0.657,0.73,0.83,1,0.0356,0.405,0.0,0.0723,0.41,0.6,2013
0.74,1,1,0.267,0.953,0.09,0.87,0,0.096,0.00211,0.0,0.283,0.568,0.35,1987
0.61,1,1,0.569,0.957,0.0,0.78,0,0.0419,0.116,0.0,0.199,0.702,0.64,2017
0.73,1,1,0.774,0.75,1.0,0.87,0,0.0413,0.0021,0.0,0.0808,0.925,0.49,2003
0.68,1,1,0.764,0.887,1.0,0.9,1,0.0738,0.0816,0.0,0.847,0.721,0.49,2017
0.54,1,1,0.607,0.795,0.0,0.87,1,0.0496,0.0986,0.0,0.059,0.815,0.34,2006
0.46,1,1,0.583,0.955,0.45,0.9,1,0.0642,0.00215,0.0,0.142,0.661,0.43,2008
0.15,1,1,0.75,0.462,0.0,0.82,1,0.0779,0.00576,0.55,0.307,0.309,0.52,2003
0.16,1,1,0.537,0.959,0.0,0.91,0,0.0557,0.0704,0.0,0.382,0.828,0.51,1986
0.74,1,1,0.851,0.551,0.36,0.87,1,0.0396,0.151,0.0,0.0827,0.807,0.55,2003
0.66,1,1,0.749,0.484,0.45,0.77,1,0.0484,0.13,0.14,0.0501,0.939,0.7,2001
0.7,1,1,0.672,0.738,0.0,0.83,1,0.0506,0.0178,0.0,0.0927,0.392,0.45,2012
0.7,1,1,0.457,0.948,0.91,0.91,1,0.0354,0.0191,0.0,0.0536,0.878,0.62,2012
0.65,1,1,0.471,0.924,0.73,0.89,1,0.0586,0.00301,0.0,0.313,0.725,0.65,2012
0.81,1,1,0.501,0.889,0.36,0.87,1,0.0364,0.000147,0.01,0.217,0.257,0.56,1990
0.68,1,1,0.482,0.833,0.45,0.86,1,0.0449,0.000346,0.0,0.365,0.74,0.62,2010
0.44,1,1,0.255,0.43,0.82,0.71,1,0.0322,0.546,0.0,0.188,0.546,0.69,1997
0.75,1,1,0.279,0.742,0.36,0.84,0,0.0898,0.000185,0.0,0.593,0.328,0.79,2015
0.58,1,1,0.653,0.826,0.18,0.86,1,0.0315,0.0353,0.0,0.193,0.669,0.51,2010
0.7,1,1,0.334,0.472,0.0,0.79,1,0.0277,0.6,0.0,0.317,0.431,0.75,2001
0.53,1,1,0.456,0.891,0.82,0.83,1,0.106,0.00266,0.0,0.281,0.385,0.79,2014
0.69,1,1,0.702,0.898,0.82,0.85,1,0.0373,0.00854,0.0,0.0917,0.731,0.47,1998
0.68,1,1,0.632,0.727,1.0,0.74,0,0.0438,0.0119,0.0,0.0678,0.499,0.52,1993
0.81,1,1,0.666,0.855,0.82,0.87,0,0.0295,0.179,0.0,0.0987,0.803,0.52,1991
0.16,1,1,0.274,0.949,1.0,0.79,1,0.0896,0.0214,0.01,0.218,0.497,0.42,1987
0.24,1,1,0.534,0.887,0.0,0.9,1,0.0345,0.0768,0.0,0.325,0.72,0.51,1986
0.35,1,1,0.563,0.505,0.36,0.83,0,0.0578,0.713,0.0,0.32,0.448,0.58,2015
0.8,1,1,0.647,0.514,0.73,0.76,1,0.0593,0.0655,0.0,0.398,0.387,0.33,1995
0.74,1,1,0.798,0.733,0.64,0.88,0,0.0476,0.265,0.0,0.114,0.861,0.61,2018
0.62,1,1,0.555,0.423,0.0,0.85,1,0.044,0.799,0.0,0.112,0.257,0.57,2017
0.47,1,1,0.564,0.435,0.82,0.84,0,0.0294,0.449,0.0,0.103,0.316,0.33,2019
0.51,1,1,0.64,0.75,0.18,0.89,1,0.0439,0.0161,0.0,0.178,0.223,0.51,2019
0.64,1,1,0.704,0.802,0.27,0.86,1,0.17,0.398,0.0,0.0831,0.884,0.38,2019
0.6,1,1,0.562,0.879,0.0,0.88,0,0.0905,0.00119,0.0,0.167,0.602,0.45,2019
0.55,1,1,0.529,0.398,0.18,0.8,1,0.388,0.643,0.0,0.0637,0.567,0.42,2019
0.41,1,1,0.837,0.565,0.82,0.78,1,0.0838,0.00952,0.0,0.222,0.73,0.47,2019
0.39,1,1,0.638,0.478,0.91,0.79,1,0.0417,0.555,0.01,0.135,0.471,0.65,2019
0.61,1,1,0.659,0.712,0.64,0.86,0,0.0782,0.0729,0.0,0.367,0.202,0.42,2018
0.66,1,1,0.648,0.727,0.0,0.9,1,0.142,0.229,0.0,0.17,0.689,0.67,2019
0.61,1,1,0.412,0.696,0.0,0.9,1,0.0508,0.089,0.0,0.138,0.376,0.37,2018
0.69,1,1,0.827,0.613,0.73,0.86,1,0.0621,0.366,0.0,0.093,0.747,0.58,2018
0.78,1,1,0.723,0.504,0.73,0.86,1,0.0392,0.388,0.0,0.087,0.551,0.56,2018
0.26,1,1,0.859,0.557,0.64,0.85,0,0.053,0.289,0.0,0.12,0.56,0.51,2019
0.16,1,1,0.802,0.716,0.64,0.82,1,0.0479,0.208,0.0,0.106,0.597,0.48,2019
0.72,1,1,0.72,0.658,0.18,0.82,1,0.0446,0.0329,0.03,0.123,0.134,0.41,2019
0.33,1,1,0.876,0.578,0.82,0.83,0,0.0477,0.00744,0.02,0.0659,0.694,0.5,2019
0.71,1,1,0.701,0.663,0.55,0.82,1,0.202,0.0123,0.0,0.131,0.334,0.42,2019
0.12,1,1,0.58,0.803,0.91,0.85,0,0.13,0.0251,0.0,0.107,0.831,0.71,2019
0.38,1,1,0.411,0.708,0.45,0.91,1,0.108,0.105,0.0,0.353,0.604,0.59,2019
0.71,1,1,0.673,0.61,0.09,0.88,0,0.0356,0.00662,0.0,0.0572,0.343,0.51,2019
0.28,1,1,0.804,0.549,0.73,0.8,1,0.0743,0.109,0.0,0.101,0.672,0.6,2019
0.14,1,1,0.77,0.544,0.82,0.79,1,0.0375,0.204,0.01,0.059,0.504,0.47,2019
0.52,1,1,0.806,0.439,0.73,0.79,1,0.068,0.0625,0.01,0.098,0.489,0.55,2019
0.66,1,1,0.578,0.491,1.0,0.8,0,0.21,0.203,0.0,0.182,0.64,0.41,2018
0.42,1,1,0.606,0.475,0.45,0.79,1,0.0305,0.327,0.0,0.133,0.36,0.37,2019
0.46,1,1,0.721,0.551,0.09,0.85,1,0.216,0.131,0.01,0.342,0.798,0.33,2019
0.59,1,1,0.292,0.351,0.0,0.77,0,0.0351,0.408,0.0,0.055,0.0658,0.69,2014
0.45,1,1,0.574,0.581,0.09,0.84,1,0.132,0.147,0.0,0.141,0.368,0.47,2019
0.24,1,1,0.594,0.618,0.0,0.87,1,0.0664,0.645,0.0,0.112,0.368,0.63,2019
0.31,1,1,0.713,0.71,0.82,0.84,0,0.0342,0.0154,0.04,0.109,0.672,0.65,2019
0.33,1,1,0.672,0.68,0.45,0.87,1,0.173,0.138,0.0,0.0729,0.674,0.71,2019
0.34,1,1,0.545,0.743,0.73,0.81,0,0.057,0.00626,0.0,0.137,0.312,0.49,2019
0.36,1,1,0.64,0.609,1.0,0.81,1,0.0675,0.633,0.0,0.112,0.342,0.36,2019
0.33,1,1,0.717,0.545,0.64,0.82,1,0.113,0.489,0.0,0.134,0.398,0.4,2019
0.4,1,1,0.871,0.443,0.36,0.78,1,0.25,0.687,0.0,0.0985,0.779,0.53,2019
0.06,1,1,0.782,0.778,0.64,0.86,1,0.0554,0.294,0.0,0.269,0.567,0.46,2019
0.29,1,1,0.794,0.827,0.73,0.87,1,0.117,0.0878,0.0,0.109,0.331,0.47,2019
0.32,1,1,0.758,0.509,0.0,0.8,1,0.0371,0.277,0.0,0.0829,0.667,0.59,2019
0.61,1,1,0.738,0.677,0.91,0.88,0,0.105,0.54,0.0,0.118,0.397,0.7,2019
0.51,1,1,0.435,0.427,0.73,0.86,1,0.0346,0.896,0.01,0.117,0.154,0.35,2019
0.24,1,1,0.561,0.631,1.0,0.79,0,0.0713,0.145,0.0,0.117,0.223,0.82,2019
0.55,1,1,0.598,0.721,0.09,0.86,0,0.0652,0.7,0.0,0.119,0.34,0.73,2019
0.58,1,1,0.619,0.146,0.73,0.67,1,0.0382,0.808,0.0,0.0971,0.288,0.58,2019
0.31,1,1,0.7,0.827,0.27,0.87,1,0.0414,0.464,0.0,0.66,0.546,0.48,2019
0.53,1,1,0.648,0.647,0.45,0.77,0,0.116,0.135,0.0,0.8,0.895,0.37,2019
0.61,1,1,0.661,0.772,0.73,0.87,1,0.0362,0.125,0.0,0.119,0.186,0.61,2019
0.23,1,1,0.652,0.456,0.64,0.8,1,0.0303,0.0994,0.0,0.182,0.735,0.5,2019
0.66,1,1,0.778,0.738,0.18,0.93,1,0.218,0.0103,0.0,0.55,0.626,0.68,2019
0.82,1,1,0.731,0.65,0.0,0.87,1,0.271,0.107,0.0,0.124,0.605,0.65,2019
0.44,1,1,0.805,0.429,0.55,0.82,1,0.0512,0.222,0.0,0.365,0.553,0.45,2017
0.62,1,1,0.866,0.399,0.64,0.75,1,0.0745,0.117,0.0,0.0689,0.713,0.54,2019
0.44,1,1,0.808,0.342,0.36,0.73,1,0.0368,0.111,0.0,0.0847,0.486,0.38,2019
0.45,1,1,0.609,0.842,0.45,0.91,0,0.0419,0.0645,0.0,0.0828,0.792,0.42,2019
0.6,1,1,0.691,0.453,0.82,0.75,0,0.0906,0.437,0.0,0.2,0.465,0.53,2019
0.57,1,1,0.769,0.554,0.18,0.83,1,0.0483,0.526,0.0,0.105,0.764,0.43,2019
0.56,1,1,0.51,0.675,0.0,0.83,0,0.145,0.199,0.0,0.35,0.439,0.75,2019
0.67,1,1,0.843,0.797,1.0,0.88,0,0.0419,0.202,0.0,0.0822,0.613,0.46,2019
0.44,1,1,0.54,0.559,0.45,0.83,1,0.041,0.0498,0.0,0.12,0.463,0.69,2019
0.64,1,1,0.631,0.466,0.09,0.81,0,0.0463,0.482,0.0,0.213,0.321,0.57,2019
0.36,1,1,0.84,0.459,0.0,0.84,1,0.147,0.104,0.0,0.108,0.505,0.56,2019
0.66,1,1,0.584,0.643,0.18,0.84,1,0.0395,0.288,0.0,0.186,0.53,0.38,2019
0.52,1,1,0.732,0.667,0.55,0.84,1,0.0391,0.032,0.0,0.111,0.521,0.48,2019
0.42,1,1,0.782,0.478,0.45,0.84,1,0.0989,0.375,0.0,0.0399,0.536,0.4,2019
0.34,1,1,0.737,0.369,0.82,0.83,1,0.112,0.494,0.0,0.244,0.494,0.54,2019
0.74,1,1,0.699,0.663,0.18,0.86,1,0.0891,0.568,0.0,0.13,0.379,0.39,2019
0.38,1,1,0.699,0.672,0.0,0.82,1,0.0548,0.237,0.0,0.25,0.257,0.5,2019
0.4,1,1,0.674,0.519,0.45,0.82,0,0.0451,0.4,0.0,0.11,0.29,0.43,2019
0.63,1,1,0.714,0.634,0.18,0.83,0,0.0517,0.289,0.0,0.0785,0.356,0.4,2019
0.47,1,1,0.715,0.52,0.55,0.8,1,0.0413,0.207,0.0,0.209,0.306,0.43,2019
0.38,1,1,0.832,0.493,0.09,0.85,0,0.0759,0.056,0.0,0.349,0.831,0.48,2019
0.51,1,1,0.76,0.716,0.09,0.88,1,0.0445,0.0146,0.0,0.109,0.58,0.46,2019
0.61,1,1,0.548,0.715,0.0,0.83,1,0.0511,0.143,0.0,0.218,0.393,0.67,2019
0.63,1,1,0.55,0.808,0.73,0.88,1,0.102,0.213,0.0,0.155,0.497,0.58,2019
0.38,1,1,0.555,0.834,0.64,0.85,0,0.0397,0.0898,0.0,0.094,0.475,0.71,2019
0.61,1,1,0.626,0.825,0.09,0.92,0,0.0544,0.0239,0.0,0.415,0.447,0.39,2019
0.85,1,1,0.746,0.45,0.64,0.8,1,0.0872,0.0407,0.0,0.172,0.336,0.4,2019
0.73,1,1,0.708,0.496,0.73,0.8,0,0.0496,0.0816,0.0,0.102,0.412,0.54,2019
0.29,1,1,0.652,0.544,0.0,0.77,1,0.0558,0.0633,0.41,0.223,0.252,0.54,2019
0.27,1,1,0.879,0.414,0.82,0.86,0,0.107,0.0483,0.0,0.0808,0.721,0.58,2019
0.46,1,1,0.636,0.642,0.09,0.8,1,0.032,0.00488,0.0,0.0928,0.609,0.52,2019
0.29,1,1,0.535,0.562,0.09,0.8,0,0.316,0.307,0.0,0.111,0.35,0.38,2019
0.24,1,1,0.909,0.472,0.55,0.8,0,0.114,0.332,0.0,0.153,0.545,0.46,2019
0.51,1,1,0.763,0.533,0.73,0.83,0,0.0598,0.142,0.0,0.112,0.591,0.58,2019
0.19,1,1,0.757,0.673,0.64,0.83,1,0.185,0.0736,0.0,0.111,0.482,0.45,2019
0.38,1,1,0.673,0.722,0.55,0.86,1,0.122,0.152,0.0,0.0902,0.808,0.52,2019
0.48,1,1,0.679,0.485,0.0,0.81,1,0.0598,0.0164,0.0,0.213,0.709,0.38,2019
0.32,1,1,0.597,0.319,0.18,0.74,1,0.026,0.725,0.02,0.155,0.43,0.33,2019
0.36,1,1,0.519,0.578,0.09,0.79,0,0.192,0.49,0.0,0.144,0.683,0.48,2019
0.3,1,1,0.574,0.664,0.09,0.85,1,0.274,0.169,0.0,0.211,0.543,0.31,2019
0.37,1,1,0.766,0.522,0.45,0.8,1,0.141,0.379,0.0,0.107,0.526,0.38,2019
0.3,1,1,0.766,0.564,0.36,0.83,0,0.0273,0.195,0.0,0.0991,0.929,0.41,2019
0.72,1,1,0.336,0.602,0.36,0.84,1,0.0325,0.0635,0.0,0.141,0.299,0.67,2009
0.63,1,1,0.605,0.902,0.91,0.86,0,0.0511,0.0185,0.0,0.0534,0.875,0.55,2009
0.65,1,1,0.587,0.696,0.64,0.9,1,0.0677,0.000728,0.0,0.184,0.701,0.57,2007
0.78,1,1,0.696,0.921,0.0,0.9,1,0.0363,0.00314,0.0,0.0842,0.714,0.5,2009
0.76,1,1,0.622,0.469,0.27,0.83,0,0.0363,0.00454,0.0,0.0335,0.679,0.32,2012
0.76,1,1,0.751,0.834,0.09,0.86,0,0.0437,0.3,0.0,0.355,0.894,0.4,2000
0.72,1,1,0.56,0.959,0.64,0.93,1,0.102,0.000738,0.0,0.209,0.67,0.68,2007
0.62,1,1,0.696,0.893,0.82,0.91,1,0.076,0.0662,0.0,0.473,0.573,0.41,2011
0.78,1,1,0.674,0.428,0.64,0.78,1,0.122,0.121,0.0,0.132,0.337,0.35,2013
0.67,1,1,0.537,0.866,1.0,0.91,0,0.0445,0.000308,0.0,0.382,0.416,0.53,2008
0.69,1,1,0.717,0.73,0.82,0.88,0,0.0568,0.383,0.0,0.398,0.792,0.43,2018
0.76,1,1,0.56,0.825,1.0,0.89,1,0.0379,0.323,0.0,0.161,0.268,0.4,2002
0.79,1,1,0.564,0.714,0.64,0.87,1,0.129,0.0549,0.0,0.155,0.33,0.73,2016
0.7,1,1,0.527,0.834,0.09,0.86,1,0.0447,0.00107,0.0,0.0993,0.422,0.46,2018
0.59,1,1,0.571,0.89,0.82,0.94,1,0.0395,0.00509,0.0,0.0769,0.751,0.46,2005
0.71,1,1,0.517,0.906,0.09,0.9,1,0.0735,0.00272,0.0,0.113,0.731,0.72,2007
